event_id,org_id,admin_email,user_id,event_type,event_date,event_time,session_id,platform,feature_module,duration_sec
EVT-0003563,d17af08a,admin@company020.io,d17af0-U06,settings_changed,2025-02-21,22:11:50,SES-688240,mobile_android,Analytics,487
EVT-0003564,d17af08a,admin@company020.io,d17af0-U06,api_call,2025-02-21,17:10:57,SES-447218,mobile_android,Analytics,312
EVT-0003565,d17af08a,admin@company020.io,d17af0-U01,report_generated,2025-02-21,13:03:55,SES-815641,web,Integrations,336
EVT-0003566,d17af08a,admin@company020.io,d17af0-U06,feature_used,2025-02-21,14:47:11,SES-892272,mobile_android,Dashboard,531
EVT-0003567,d17af08a,admin@company020.io,d17af0-U01,user_invited,2025-02-21,20:48:15,SES-642430,mobile_ios,Integrations,255
EVT-0003568,d17af08a,admin@company020.io,d17af0-U06,user_invited,2025-02-21,21:35:55,SES-154285,mobile_android,Reports,335
EVT-0003569,d17af08a,admin@company020.io,d17af0-U05,integration_connected,2025-02-21,11:01:46,SES-980697,web,Analytics,86
EVT-0003570,d17af08a,admin@company020.io,d17af0-U02,feature_used,2025-02-21,16:36:24,SES-730280,mobile_ios,Analytics,218
EVT-0003571,d17af08a,admin@company020.io,d17af0-U01,settings_changed,2025-02-21,18:58:32,SES-486791,web,Users,506
EVT-0003572,d17af08a,admin@company020.io,d17af0-U04,integration_connected,2025-02-21,16:24:48,SES-597914,web,Reports,401
EVT-0003573,d17af08a,admin@company020.io,d17af0-U03,user_invited,2025-02-21,10:03:12,SES-883661,mobile_android,Reports,264
EVT-0003574,d17af08a,admin@company020.io,d17af0-U03,settings_changed,2025-02-21,11:40:38,SES-370705,mobile_android,Integrations,391
EVT-0003575,d17af08a,admin@company020.io,d17af0-U06,export_data,2025-02-21,11:06:34,SES-175433,web,Reports,232
EVT-0003576,d17af08a,admin@company020.io,d17af0-U03,feature_used,2025-02-21,18:26:05,SES-599937,web,Settings,230
EVT-0003577,d17af08a,admin@company020.io,d17af0-U04,settings_changed,2025-02-20,12:55:22,SES-583376,mobile_android,Settings,182
EVT-0003578,d17af08a,admin@company020.io,d17af0-U06,user_invited,2025-02-20,22:08:24,SES-356904,mobile_android,Settings,556
EVT-0003579,d17af08a,admin@company020.io,d17af0-U03,login,2025-02-20,16:39:57,SES-681192,mobile_android,Settings,276
EVT-0003580,d17af08a,admin@company020.io,d17af0-U04,integration_connected,2025-02-20,17:17:43,SES-400788,web,Dashboard,519
EVT-0003581,d17af08a,admin@company020.io,d17af0-U06,integration_connected,2025-02-20,10:37:22,SES-989655,web,Settings,475
EVT-0003582,d17af08a,admin@company020.io,d17af0-U01,export_data,2025-02-19,15:24:29,SES-540288,mobile_android,Dashboard,30
EVT-0003583,d17af08a,admin@company020.io,d17af0-U03,report_generated,2025-02-19,08:55:30,SES-541713,mobile_android,Dashboard,87
EVT-0003584,d17af08a,admin@company020.io,d17af0-U03,session_start,2025-02-19,15:22:12,SES-412525,web,Analytics,329
EVT-0003585,d17af08a,admin@company020.io,d17af0-U04,export_data,2025-02-19,18:49:13,SES-162280,web,Analytics,52
EVT-0003586,d17af08a,admin@company020.io,d17af0-U05,settings_changed,2025-02-19,19:02:50,SES-528910,mobile_ios,Settings,370
EVT-0003587,d17af08a,admin@company020.io,d17af0-U06,api_call,2025-02-19,10:15:47,SES-404616,mobile_ios,Dashboard,255
EVT-0003588,d17af08a,admin@company020.io,d17af0-U05,integration_connected,2025-02-19,18:42:27,SES-483209,web,Dashboard,189
EVT-0003589,d17af08a,admin@company020.io,d17af0-U02,report_generated,2025-02-19,14:27:02,SES-761963,web,Analytics,271
EVT-0003590,d17af08a,admin@company020.io,d17af0-U04,login,2025-02-19,21:36:47,SES-182503,web,Analytics,256
EVT-0003591,d17af08a,admin@company020.io,d17af0-U03,session_start,2025-02-19,20:42:23,SES-964521,mobile_android,Analytics,85
EVT-0003592,d17af08a,admin@company020.io,d17af0-U05,session_start,2025-02-18,19:25:53,SES-429628,web,Analytics,565
EVT-0003593,d17af08a,admin@company020.io,d17af0-U01,integration_connected,2025-02-18,16:13:47,SES-569575,mobile_ios,Settings,441
EVT-0003594,d17af08a,admin@company020.io,d17af0-U01,settings_changed,2025-02-18,19:19:30,SES-570472,mobile_android,Analytics,527
EVT-0003595,d17af08a,admin@company020.io,d17af0-U06,user_invited,2025-02-18,16:31:42,SES-100062,mobile_ios,Users,477
EVT-0003596,d17af08a,admin@company020.io,d17af0-U06,session_start,2025-02-18,14:25:42,SES-782516,mobile_android,Integrations,155
EVT-0003597,d17af08a,admin@company020.io,d17af0-U06,session_start,2025-02-18,08:47:23,SES-846601,web,Dashboard,418
EVT-0003598,d17af08a,admin@company020.io,d17af0-U03,session_start,2025-02-18,17:23:01,SES-652341,web,Dashboard,173
EVT-0003599,d17af08a,admin@company020.io,d17af0-U06,export_data,2025-02-18,19:14:00,SES-865455,web,Integrations,195
EVT-0003600,d17af08a,admin@company020.io,d17af0-U04,user_invited,2025-02-18,22:18:54,SES-118191,mobile_ios,Dashboard,497
EVT-0003601,d17af08a,admin@company020.io,d17af0-U06,export_data,2025-02-18,17:34:27,SES-283223,web,Analytics,264
EVT-0003602,d17af08a,admin@company020.io,d17af0-U01,integration_connected,2025-02-18,09:13:56,SES-192525,mobile_android,Settings,38
EVT-0003603,d17af08a,admin@company020.io,d17af0-U03,feature_used,2025-02-18,12:28:55,SES-355470,web,Integrations,97
EVT-0003604,d17af08a,admin@company020.io,d17af0-U03,feature_used,2025-02-18,19:47:32,SES-456079,web,Dashboard,471
EVT-0003605,d17af08a,admin@company020.io,d17af0-U03,settings_changed,2025-02-18,21:08:00,SES-297108,mobile_ios,Integrations,273
EVT-0003606,d17af08a,admin@company020.io,d17af0-U03,dashboard_view,2025-02-18,08:59:57,SES-882556,web,Users,236
EVT-0003607,d17af08a,admin@company020.io,d17af0-U05,feature_used,2025-02-18,18:14:53,SES-474707,web,Integrations,421
EVT-0003608,d17af08a,admin@company020.io,d17af0-U04,settings_changed,2025-02-18,22:55:55,SES-621038,mobile_android,Dashboard,102
EVT-0003609,d17af08a,admin@company020.io,d17af0-U02,dashboard_view,2025-02-18,11:58:23,SES-180063,web,Analytics,149
EVT-0003610,ec713d96,admin@company021.com,ec713d-U04,integration_connected,2025-03-17,16:52:05,SES-466227,web,Integrations,544
EVT-0003611,ec713d96,admin@company021.com,ec713d-U03,report_generated,2025-03-17,19:07:31,SES-677112,mobile_ios,Dashboard,64
EVT-0003612,ec713d96,admin@company021.com,ec713d-U03,dashboard_view,2025-03-17,22:10:35,SES-493329,mobile_ios,Dashboard,536
EVT-0003613,ec713d96,admin@company021.com,ec713d-U01,user_invited,2025-03-17,15:22:48,SES-750991,web,Reports,555
EVT-0003614,ec713d96,admin@company021.com,ec713d-U02,dashboard_view,2025-03-17,17:14:19,SES-658359,web,Integrations,47
EVT-0003615,ec713d96,admin@company021.com,ec713d-U01,export_data,2025-03-17,16:04:52,SES-370743,mobile_android,Reports,270
EVT-0003616,ec713d96,admin@company021.com,ec713d-U02,session_start,2025-03-17,21:11:19,SES-264611,web,Users,383
EVT-0003617,ec713d96,admin@company021.com,ec713d-U04,export_data,2025-03-17,20:54:03,SES-981240,web,Reports,69
EVT-0003618,ec713d96,admin@company021.com,ec713d-U03,report_generated,2025-03-17,15:57:12,SES-409531,web,Analytics,307
EVT-0003619,ec713d96,admin@company021.com,ec713d-U04,dashboard_view,2025-03-17,11:15:05,SES-448483,mobile_ios,Dashboard,205
EVT-0003620,ec713d96,admin@company021.com,ec713d-U01,integration_connected,2025-03-16,11:02:12,SES-161746,mobile_ios,Dashboard,15
EVT-0003621,ec713d96,admin@company021.com,ec713d-U04,feature_used,2025-03-16,16:05:42,SES-846806,web,Analytics,422
EVT-0003622,ec713d96,admin@company021.com,ec713d-U03,session_start,2025-03-16,16:19:42,SES-905362,mobile_ios,Dashboard,472
EVT-0003623,ec713d96,admin@company021.com,ec713d-U04,export_data,2025-03-15,19:51:19,SES-441349,mobile_ios,Analytics,576
EVT-0003624,ec713d96,admin@company021.com,ec713d-U02,session_start,2025-03-15,17:06:09,SES-526361,mobile_ios,Dashboard,161
EVT-0003625,ec713d96,admin@company021.com,ec713d-U01,user_invited,2025-03-15,12:43:05,SES-748149,web,Analytics,434
EVT-0003626,ec713d96,admin@company021.com,ec713d-U01,user_invited,2025-03-15,18:24:44,SES-745775,web,Analytics,65
EVT-0003627,ec713d96,admin@company021.com,ec713d-U02,report_generated,2025-03-15,18:16:08,SES-938925,web,Settings,553
EVT-0003628,ec713d96,admin@company021.com,ec713d-U02,user_invited,2025-03-15,21:32:59,SES-232063,web,Users,90
EVT-0003629,ec713d96,admin@company021.com,ec713d-U04,integration_connected,2025-03-15,22:40:25,SES-278781,mobile_android,Integrations,587
EVT-0003630,ec713d96,admin@company021.com,ec713d-U04,report_generated,2025-03-15,08:33:12,SES-762099,mobile_ios,Settings,591
EVT-0003631,ec713d96,admin@company021.com,ec713d-U01,login,2025-03-15,08:22:36,SES-341586,web,Users,365
EVT-0003632,ec713d96,admin@company021.com,ec713d-U04,report_generated,2025-03-15,20:08:35,SES-757768,mobile_android,Analytics,211
EVT-0003633,ec713d96,admin@company021.com,ec713d-U02,report_generated,2025-03-15,08:02:41,SES-793117,mobile_android,Dashboard,577
EVT-0003634,ec713d96,admin@company021.com,ec713d-U03,session_start,2025-03-15,15:47:08,SES-366431,web,Integrations,479
EVT-0003635,ec713d96,admin@company021.com,ec713d-U01,report_generated,2025-03-15,17:22:05,SES-409583,mobile_ios,Reports,50
EVT-0003636,ec713d96,admin@company021.com,ec713d-U03,api_call,2025-03-15,22:59:51,SES-773730,web,Users,155
EVT-0003637,ec713d96,admin@company021.com,ec713d-U04,login,2025-03-15,20:24:02,SES-402027,web,Reports,191
EVT-0003638,ec713d96,admin@company021.com,ec713d-U01,user_invited,2025-03-14,20:22:54,SES-415029,mobile_android,Dashboard,466
EVT-0003639,ec713d96,admin@company021.com,ec713d-U04,session_start,2025-03-14,13:02:45,SES-707725,web,Dashboard,90
EVT-0003640,ec713d96,admin@company021.com,ec713d-U03,user_invited,2025-03-14,14:44:16,SES-314158,web,Analytics,403
EVT-0003641,ec713d96,admin@company021.com,ec713d-U03,integration_connected,2025-03-14,14:51:08,SES-331271,mobile_android,Integrations,525
EVT-0003642,ec713d96,admin@company021.com,ec713d-U04,user_invited,2025-03-14,13:27:44,SES-743136,web,Analytics,215
EVT-0003643,ec713d96,admin@company021.com,ec713d-U04,login,2025-03-14,14:41:08,SES-244758,web,Analytics,105
EVT-0003644,ec713d96,admin@company021.com,ec713d-U02,api_call,2025-03-14,14:00:59,SES-393016,mobile_android,Integrations,288
EVT-0003645,ec713d96,admin@company021.com,ec713d-U04,dashboard_view,2025-03-14,20:36:39,SES-116173,web,Integrations,22
EVT-0003646,ec713d96,admin@company021.com,ec713d-U02,integration_connected,2025-03-14,09:48:46,SES-865750,mobile_ios,Integrations,335
EVT-0003647,ec713d96,admin@company021.com,ec713d-U02,api_call,2025-03-14,10:45:36,SES-403927,mobile_ios,Analytics,129
EVT-0003648,ec713d96,admin@company021.com,ec713d-U04,session_start,2025-03-13,19:03:23,SES-344694,mobile_ios,Settings,136
EVT-0003649,ec713d96,admin@company021.com,ec713d-U02,session_start,2025-03-13,13:56:05,SES-871140,mobile_android,Settings,225
EVT-0003650,ec713d96,admin@company021.com,ec713d-U01,session_start,2025-03-13,13:46:14,SES-232219,mobile_android,Settings,13
EVT-0003651,ec713d96,admin@company021.com,ec713d-U03,api_call,2025-03-13,20:33:25,SES-954266,mobile_android,Dashboard,394
EVT-0003652,ec713d96,admin@company021.com,ec713d-U02,session_start,2025-03-13,22:10:23,SES-911910,web,Reports,543
EVT-0003653,ec713d96,admin@company021.com,ec713d-U02,api_call,2025-03-13,22:00:48,SES-901050,web,Integrations,228
EVT-0003654,ec713d96,admin@company021.com,ec713d-U02,export_data,2025-03-13,13:13:02,SES-558007,mobile_ios,Settings,553
EVT-0003655,ec713d96,admin@company021.com,ec713d-U03,user_invited,2025-03-13,15:58:26,SES-770185,mobile_android,Integrations,23
EVT-0003656,ec713d96,admin@company021.com,ec713d-U04,settings_changed,2025-03-13,13:51:35,SES-329439,mobile_android,Dashboard,292
EVT-0003657,ec713d96,admin@company021.com,ec713d-U03,session_start,2025-03-13,15:21:09,SES-183203,web,Dashboard,210
EVT-0003658,ec713d96,admin@company021.com,ec713d-U04,integration_connected,2025-03-12,22:22:43,SES-925535,mobile_ios,Integrations,167
EVT-0003659,ec713d96,admin@company021.com,ec713d-U04,settings_changed,2025-03-12,16:45:29,SES-389862,web,Users,70
EVT-0003660,ec713d96,admin@company021.com,ec713d-U03,api_call,2025-03-12,14:43:56,SES-264091,mobile_android,Settings,335
EVT-0003661,ec713d96,admin@company021.com,ec713d-U01,dashboard_view,2025-03-12,20:39:39,SES-616968,mobile_android,Dashboard,347
EVT-0003662,ec713d96,admin@company021.com,ec713d-U03,session_start,2025-03-11,14:22:50,SES-433754,web,Dashboard,451
EVT-0003663,ec713d96,admin@company021.com,ec713d-U03,dashboard_view,2025-03-11,17:25:28,SES-655103,mobile_android,Reports,13
EVT-0003664,ec713d96,admin@company021.com,ec713d-U01,session_start,2025-03-11,11:22:47,SES-628814,web,Analytics,117
EVT-0003665,ec713d96,admin@company021.com,ec713d-U04,export_data,2025-03-11,21:02:05,SES-895450,mobile_ios,Integrations,491
EVT-0003666,ec713d96,admin@company021.com,ec713d-U02,report_generated,2025-03-11,22:17:09,SES-232385,mobile_ios,Integrations,225
EVT-0003667,ec713d96,admin@company021.com,ec713d-U03,session_start,2025-03-11,10:30:24,SES-530136,web,Integrations,537
EVT-0003668,ec713d96,admin@company021.com,ec713d-U03,user_invited,2025-03-11,18:44:03,SES-186835,web,Dashboard,13
EVT-0003669,ec713d96,admin@company021.com,ec713d-U02,export_data,2025-03-11,22:19:35,SES-105251,web,Dashboard,229
EVT-0003670,ec713d96,admin@company021.com,ec713d-U04,export_data,2025-03-11,13:50:56,SES-652582,mobile_android,Settings,502
EVT-0003671,ec713d96,admin@company021.com,ec713d-U03,integration_connected,2025-03-10,12:17:26,SES-116538,mobile_ios,Reports,162
EVT-0003672,ec713d96,admin@company021.com,ec713d-U04,login,2025-03-10,17:56:27,SES-608093,mobile_ios,Users,417
EVT-0003673,ec713d96,admin@company021.com,ec713d-U02,feature_used,2025-03-10,10:03:40,SES-448921,web,Settings,311
EVT-0003674,ec713d96,admin@company021.com,ec713d-U01,dashboard_view,2025-03-10,17:44:09,SES-845115,mobile_ios,Settings,460
EVT-0003675,ec713d96,admin@company021.com,ec713d-U02,api_call,2025-03-10,13:47:02,SES-279005,web,Dashboard,333
EVT-0003676,ec713d96,admin@company021.com,ec713d-U02,login,2025-03-09,18:31:29,SES-456708,mobile_ios,Integrations,147
EVT-0003677,ec713d96,admin@company021.com,ec713d-U01,report_generated,2025-03-09,14:11:26,SES-372442,web,Integrations,384
EVT-0003678,ec713d96,admin@company021.com,ec713d-U04,feature_used,2025-03-09,18:32:17,SES-402589,mobile_android,Analytics,461
EVT-0003679,ec713d96,admin@company021.com,ec713d-U01,feature_used,2025-03-09,21:21:05,SES-798670,web,Integrations,521
EVT-0003680,ec713d96,admin@company021.com,ec713d-U01,feature_used,2025-03-09,15:23:23,SES-171850,web,Integrations,288
EVT-0003681,ec713d96,admin@company021.com,ec713d-U03,dashboard_view,2025-03-09,20:19:38,SES-918678,web,Dashboard,215
EVT-0003682,ec713d96,admin@company021.com,ec713d-U01,user_invited,2025-03-09,22:17:39,SES-667801,web,Integrations,255
EVT-0003683,ec713d96,admin@company021.com,ec713d-U03,session_start,2025-03-09,15:17:28,SES-566554,mobile_android,Dashboard,393
EVT-0003684,ec713d96,admin@company021.com,ec713d-U01,feature_used,2025-03-08,08:23:20,SES-417710,mobile_ios,Users,220
EVT-0003685,ec713d96,admin@company021.com,ec713d-U03,export_data,2025-03-08,20:27:34,SES-593617,mobile_android,Analytics,349
EVT-0003686,ec713d96,admin@company021.com,ec713d-U04,session_start,2025-03-08,10:09:46,SES-102802,mobile_ios,Integrations,60
EVT-0003687,ec713d96,admin@company021.com,ec713d-U04,user_invited,2025-03-08,19:15:19,SES-218020,mobile_ios,Reports,373
EVT-0003688,ec713d96,admin@company021.com,ec713d-U04,feature_used,2025-03-08,09:03:42,SES-150057,web,Analytics,346
EVT-0003689,ec713d96,admin@company021.com,ec713d-U03,feature_used,2025-03-08,15:54:14,SES-903733,mobile_ios,Integrations,274
EVT-0003690,ec713d96,admin@company021.com,ec713d-U02,dashboard_view,2025-03-08,21:57:42,SES-375162,mobile_android,Reports,182
EVT-0003691,ec713d96,admin@company021.com,ec713d-U03,integration_connected,2025-03-08,15:32:21,SES-520783,mobile_ios,Analytics,233
EVT-0003692,ec713d96,admin@company021.com,ec713d-U03,settings_changed,2025-03-08,18:46:40,SES-611493,mobile_ios,Analytics,407
EVT-0003693,ec713d96,admin@company021.com,ec713d-U03,integration_connected,2025-03-08,15:13:39,SES-797503,mobile_ios,Reports,248
EVT-0003694,ec713d96,admin@company021.com,ec713d-U02,api_call,2025-03-08,13:23:22,SES-679535,web,Users,357
EVT-0003695,ec713d96,admin@company021.com,ec713d-U04,session_start,2025-03-08,12:53:31,SES-479715,web,Users,423
EVT-0003696,ec713d96,admin@company021.com,ec713d-U01,report_generated,2025-03-07,20:57:58,SES-656692,mobile_ios,Users,125
EVT-0003697,ec713d96,admin@company021.com,ec713d-U02,user_invited,2025-03-07,10:15:13,SES-877690,mobile_ios,Settings,6
EVT-0003698,ec713d96,admin@company021.com,ec713d-U03,login,2025-03-07,15:06:16,SES-519899,mobile_android,Users,103
EVT-0003699,ec713d96,admin@company021.com,ec713d-U03,feature_used,2025-03-07,18:37:31,SES-855356,web,Dashboard,132
EVT-0003700,ec713d96,admin@company021.com,ec713d-U03,integration_connected,2025-03-07,17:21:02,SES-643373,web,Settings,295
EVT-0003701,ec713d96,admin@company021.com,ec713d-U03,user_invited,2025-03-07,08:07:29,SES-126632,web,Integrations,402
EVT-0003702,ec713d96,admin@company021.com,ec713d-U01,login,2025-03-07,09:29:22,SES-745686,web,Users,45
EVT-0003703,ec713d96,admin@company021.com,ec713d-U01,feature_used,2025-03-07,19:02:24,SES-582357,mobile_ios,Integrations,39
EVT-0003704,ec713d96,admin@company021.com,ec713d-U04,api_call,2025-03-07,14:44:38,SES-286749,mobile_ios,Dashboard,105
EVT-0003705,ec713d96,admin@company021.com,ec713d-U04,report_generated,2025-03-07,09:47:51,SES-482903,web,Users,567
EVT-0003706,ec713d96,admin@company021.com,ec713d-U04,feature_used,2025-03-07,14:43:15,SES-470085,web,Settings,503
EVT-0003707,ec713d96,admin@company021.com,ec713d-U02,integration_connected,2025-03-07,22:43:50,SES-473341,mobile_android,Analytics,505
EVT-0003708,ec713d96,admin@company021.com,ec713d-U01,feature_used,2025-03-07,10:08:34,SES-664480,web,Dashboard,92
EVT-0003709,ec713d96,admin@company021.com,ec713d-U02,export_data,2025-03-07,20:22:52,SES-211642,web,Integrations,12
EVT-0003710,ec713d96,admin@company021.com,ec713d-U03,export_data,2025-03-06,08:38:29,SES-998913,mobile_ios,Reports,509
EVT-0003711,ec713d96,admin@company021.com,ec713d-U03,session_start,2025-03-06,11:27:25,SES-992407,web,Dashboard,496
EVT-0003712,ec713d96,admin@company021.com,ec713d-U04,feature_used,2025-03-06,20:52:56,SES-165594,mobile_ios,Integrations,27
EVT-0003713,ec713d96,admin@company021.com,ec713d-U02,login,2025-03-06,18:03:58,SES-578441,web,Dashboard,452
EVT-0003714,ec713d96,admin@company021.com,ec713d-U02,user_invited,2025-03-05,21:01:32,SES-282563,mobile_ios,Reports,430
EVT-0003715,ec713d96,admin@company021.com,ec713d-U02,feature_used,2025-03-05,20:37:16,SES-841911,web,Reports,523
EVT-0003716,ec713d96,admin@company021.com,ec713d-U04,user_invited,2025-03-05,17:06:05,SES-949606,web,Users,136
EVT-0003717,ec713d96,admin@company021.com,ec713d-U02,report_generated,2025-03-05,09:16:40,SES-789622,web,Dashboard,167
EVT-0003718,ec713d96,admin@company021.com,ec713d-U04,dashboard_view,2025-03-05,22:06:37,SES-612996,web,Dashboard,318
EVT-0003719,ec713d96,admin@company021.com,ec713d-U04,integration_connected,2025-03-05,15:16:40,SES-759675,mobile_ios,Settings,386
EVT-0003720,ec713d96,admin@company021.com,ec713d-U02,report_generated,2025-03-05,13:43:52,SES-432425,mobile_ios,Dashboard,83
EVT-0003721,ec713d96,admin@company021.com,ec713d-U01,api_call,2025-03-05,09:51:49,SES-820930,mobile_ios,Analytics,223
